iter	Passed	Remaining
4772	70976	3375
4773	70989	3360
4774	71002	3345
4775	71015	3330
4776	71029	3315
4777	71041	3300
4778	71055	3285
4779	71067	3270
4780	71080	3255
4781	71092	3240
4782	71106	3226
4783	71118	3211
4784	71132	3196
4785	71146	3181
4786	71159	3166
4787	71173	3151
4788	71190	3136
4789	71205	3121
4790	71219	3106
4791	71233	3091
4792	71247	3077
4793	71262	3062
4794	71276	3047
4795	71290	3032
4796	71304	3017
4797	71318	3002
4798	71333	2987
4799	71345	2972
4800	71361	2957
4801	71374	2942
4802	71389	2928
4803	71403	2913
4804	71418	2898
4805	71432	2883
4806	71446	2868
4807	71460	2853
4808	71475	2838
4809	71492	2824
4810	71509	2809
4811	71524	2794
4812	71538	2779
4813	71552	2764
4814	71566	2749
4815	71581	2734
4816	71595	2719
4817	71610	2705
4818	71625	2690
4819	71638	2675
4820	71651	2660
4821	71665	2645
4822	71680	2630
4823	71694	2615
4824	71707	2600
4825	71720	2585
4826	71735	2570
4827	71749	2556
4828	71763	2541
4829	71777	2526
4830	71790	2511
4831	71804	2496
4832	71819	2481
4833	71832	2466
4834	71851	2452
4835	71864	2437
4836	71879	2422
4837	71892	2407
4838	71906	2392
4839	71919	2377
4840	71933	2362
4841	71946	2347
4842	71960	2332
4843	71974	2317
4844	71987	2302
4845	71999	2288
4846	72013	2273
4847	72027	2258
4848	72041	2243
4849	72053	2228
4850	72066	2213
4851	72079	2198
4852	72093	2183
4853	72106	2168
4854	72120	2153
4855	72135	2139
4856	72150	2124
4857	72165	2109
4858	72181	2094
4859	72195	2079
4860	72208	2064
4861	72223	2049
4862	72235	2035
4863	72248	2020
4864	72262	2005
4865	72274	1990
4866	72289	1975
4867	72303	1960
4868	72317	1945
4869	72331	1930
4870	72346	1915
4871	72359	1901
4872	72373	1886
4873	72387	1871
4874	72402	1856
4875	72414	1841
4876	72430	1826
4877	72443	1811
4878	72459	1797
4879	72471	1782
4880	72485	1767
4881	72501	1752
4882	72515	1737
4883	72528	1722
4884	72542	1707
4885	72555	1692
4886	72568	1677
4887	72582	1663
4888	72596	1648
4889	72608	1633
4890	72622	1618
4891	72635	1603
4892	72650	1588
4893	72664	1573
4894	72678	1558
4895	72691	1544
4896	72705	1529
4897	72719	1514
4898	72734	1499
4899	72748	1484
4900	72761	1469
4901	72776	1454
4902	72789	1440
4903	72803	1425
4904	72817	1410
4905	72831	1395
4906	72846	1380
4907	72859	1365
4908	72873	1350
4909	72887	1336
4910	72901	1321
4911	72915	1306
4912	72928	1291
4913	72941	1276
4914	72956	1261
4915	72968	1246
4916	72983	1231
4917	72995	1217
4918	73008	1202
4919	73021	1187
4920	73035	1172
4921	73049	1157
4922	73063	1142
4923	73074	1127
4924	73087	1113
4925	73100	1098
4926	73113	1083
4927	73126	1068
4928	73140	1053
4929	73155	1038
4930	73170	1023
4931	73185	1009
4932	73199	994
4933	73212	979
4934	73226	964
4935	73239	949
4936	73253	934
4937	73267	919
4938	73282	905
4939	73295	890
4940	73309	875
4941	73323	860
4942	73338	845
4943	73351	830
4944	73364	815
4945	73377	801
4946	73392	786
4947	73406	771
4948	73422	756
4949	73435	741
4950	73451	726
4951	73468	712
4952	73483	697
4953	73496	682
4954	73510	667
4955	73524	652
4956	73541	637
4957	73555	623
4958	73568	608
4959	73582	593
4960	73596	578
4961	73609	563
4962	73623	548
4963	73638	534
4964	73652	519
4965	73665	504
4966	73680	489
4967	73695	474
4968	73708	459
4969	73723	445
4970	73736	430
4971	73749	415
4972	73764	400
4973	73778	385
4974	73793	370
4975	73806	355
4976	73820	341
4977	73833	326
4978	73847	311
4979	73861	296
4980	73875	281
4981	73888	266
4982	73901	252
4983	73913	237
4984	73926	222
4985	73939	207
4986	73952	192
4987	73965	177
4988	73978	163
4989	73990	148
4990	74004	133
4991	74017	118
4992	74030	103
4993	74044	88
4994	74058	74
4995	74070	59
4996	74084	44
4997	74097	29
4998	74111	14
4999	74127	0
